,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
228,mo,smoothed_wdepressed_7d,2021-05-05,2021-05-10,5,12.7264507,0.6119685,2965.7317,state,fb-survey
229,ms,smoothed_wdepressed_7d,2021-05-05,2021-05-10,5,10.8551317,0.8508213,1336.764,state,fb-survey
230,mt,smoothed_wdepressed_7d,2021-05-05,2021-05-10,5,8.356618,0.9715424,811.3498,state,fb-survey
231,nc,smoothed_wdepressed_7d,2021-05-05,2021-05-10,5,9.6590671,0.4175909,5004.0057,state,fb-survey
232,nd,smoothed_wdepressed_7d,2021-05-05,2021-05-10,5,10.6149628,1.4775019,434.6375,state,fb-survey
233,ne,smoothed_wdepressed_7d,2021-05-05,2021-05-10,5,12.6028533,0.9879224,1128.5492,state,fb-survey
234,nh,smoothed_wdepressed_7d,2021-05-05,2021-05-10,5,11.5551244,0.958771,1111.7766,state,fb-survey
235,nj,smoothed_wdepressed_7d,2021-05-05,2021-05-10,5,9.6586435,0.4783745,3812.9991,state,fb-survey
236,nm,smoothed_wdepressed_7d,2021-05-05,2021-05-10,5,11.7848443,0.8159699,1561.4167,state,fb-survey
237,nv,smoothed_wdepressed_7d,2021-05-05,2021-05-10,5,12.1328668,0.9313241,1229.1028,state,fb-survey
238,ny,smoothed_wdepressed_7d,2021-05-05,2021-05-10,5,10.7858183,0.3447319,8097.0003,state,fb-survey
239,oh,smoothed_wdepressed_7d,2021-05-05,2021-05-10,5,12.1595011,0.4068722,6452.0018,state,fb-survey
240,ok,smoothed_wdepressed_7d,2021-05-05,2021-05-10,5,12.3738378,0.7353803,2004.9993,state,fb-survey
241,or,smoothed_wdepressed_7d,2021-05-05,2021-05-10,5,14.0043493,0.6344197,2992.169,state,fb-survey
242,pa,smoothed_wdepressed_7d,2021-05-05,2021-05-10,5,10.8080563,0.3645924,7252.0034,state,fb-survey
243,ri,smoothed_wdepressed_7d,2021-05-05,2021-05-10,5,13.9103778,1.3349468,671.9885,state,fb-survey
244,sc,smoothed_wdepressed_7d,2021-05-05,2021-05-10,5,9.0020117,0.5334143,2879.003,state,fb-survey
245,sd,smoothed_wdepressed_7d,2021-05-05,2021-05-10,5,8.5860929,1.11802,627.9264,state,fb-survey
246,tn,smoothed_wdepressed_7d,2021-05-05,2021-05-10,5,11.0332,0.5323593,3463.536,state,fb-survey
247,tx,smoothed_wdepressed_7d,2021-05-05,2021-05-10,5,10.2699297,0.3005304,10203.0179,state,fb-survey
248,ut,smoothed_wdepressed_7d,2021-05-05,2021-05-10,5,13.4851486,0.8842327,1492.1526,state,fb-survey
249,va,smoothed_wdepressed_7d,2021-05-05,2021-05-10,5,10.1450285,0.4363232,4788.271,state,fb-survey
250,vt,smoothed_wdepressed_7d,2021-05-05,2021-05-10,5,14.65864,1.480159,571.0005,state,fb-survey
251,wa,smoothed_wdepressed_7d,2021-05-05,2021-05-10,5,12.2661043,0.4740903,4787.9757,state,fb-survey
252,wi,smoothed_wdepressed_7d,2021-05-05,2021-05-10,5,10.7089226,0.5226134,3501.0047,state,fb-survey
253,wv,smoothed_wdepressed_7d,2021-05-05,2021-05-10,5,11.8714656,0.8889263,1324.0043,state,fb-survey
254,wy,smoothed_wdepressed_7d,2021-05-05,2021-05-10,5,7.5267934,1.3278315,394.7662,state,fb-survey
255,ak,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,13.5890077,1.5417533,494.0,state,fb-survey
256,al,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,11.5589463,0.7044456,2060.0476,state,fb-survey
257,ar,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,13.4387713,0.9101263,1404.3639,state,fb-survey
258,az,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,9.5717543,0.4872232,3646.1932,state,fb-survey
259,ca,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,9.6753392,0.2482709,14178.199,state,fb-survey
260,co,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,9.1231387,0.5102899,3183.9307,state,fb-survey
261,ct,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,8.8420985,0.5835468,2367.0,state,fb-survey
262,dc,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,7.1344283,1.5493603,276.0,state,fb-survey
263,de,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,10.0849665,1.1573349,677.0,state,fb-survey
264,fl,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,9.4204716,0.2848835,10513.9998,state,fb-survey
265,ga,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,9.6654796,0.4846682,3716.9615,state,fb-survey
266,hi,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,7.8830286,1.0156172,704.0,state,fb-survey
267,ia,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,9.7265392,0.620464,2280.7897,state,fb-survey
268,id,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,12.0044542,0.969621,1123.5673,state,fb-survey
269,il,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,9.6118819,0.3596964,6715.0228,state,fb-survey
270,in,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,12.1814415,0.5449675,3602.0011,state,fb-survey
271,ks,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,10.4655476,0.7474777,1677.0871,state,fb-survey
272,ky,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,13.1763073,0.7048417,2302.7603,state,fb-survey
273,la,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,11.6419867,0.7329126,1914.9994,state,fb-survey
274,ma,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,10.3567388,0.5383828,3203.0105,state,fb-survey
275,md,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,7.3535205,0.5066543,2653.9988,state,fb-survey
276,me,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,13.8353559,0.949527,1322.2234,state,fb-survey
277,mi,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,12.2403059,0.36731,7961.9942,state,fb-survey
278,mn,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,9.2303702,0.5380597,2894.0016,state,fb-survey
279,mo,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,11.8687273,0.5968184,2936.6339,state,fb-survey
280,ms,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,11.2002376,0.8680308,1319.9842,state,fb-survey
281,mt,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,8.5899411,0.9749157,826.1331,state,fb-survey
282,nc,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,9.6647581,0.4201851,4945.006,state,fb-survey
283,nd,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,10.2490371,1.4428819,441.8355,state,fb-survey
284,ne,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,13.1629456,0.9912201,1163.3704,state,fb-survey
285,nh,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,13.5963911,1.0349484,1096.7766,state,fb-survey
286,nj,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,9.4059008,0.4730442,3807.9991,state,fb-survey
287,nm,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,11.5025778,0.8149776,1532.6199,state,fb-survey
288,nv,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,12.9665703,0.9736116,1190.5283,state,fb-survey
289,ny,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,10.8938742,0.3474265,8042.0004,state,fb-survey
290,oh,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,12.1045669,0.4076299,6403.001,state,fb-survey
291,ok,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,12.4809029,0.7412527,1987.9993,state,fb-survey
292,or,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,14.1193601,0.6422142,2940.0217,state,fb-survey
293,pa,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,11.0095611,0.3691666,7189.0027,state,fb-survey
294,ri,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,13.4364672,1.3146371,672.9895,state,fb-survey
295,sc,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,9.3067701,0.5381978,2914.0035,state,fb-survey
296,sd,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,8.5337086,1.1250483,616.6753,state,fb-survey
297,tn,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,10.9769563,0.5368812,3390.2206,state,fb-survey
298,tx,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,10.2625906,0.3018586,10107.0242,state,fb-survey
299,ut,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,13.0157823,0.8796212,1463.2528,state,fb-survey
300,va,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,10.2572774,0.4416192,4719.9279,state,fb-survey
301,vt,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,16.6067278,1.5230712,597.0005,state,fb-survey
302,wa,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,12.7519051,0.4826523,4775.9769,state,fb-survey
303,wi,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,10.2932503,0.5160736,3467.0043,state,fb-survey
304,wv,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,11.6352432,0.8859127,1310.0042,state,fb-survey
305,wy,smoothed_wdepressed_7d,2021-05-06,2021-05-11,5,7.852409,1.4026661,367.7717,state,fb-survey
306,ak,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,13.3110187,1.5345801,490.0,state,fb-survey
307,al,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,10.9420344,0.6908004,2042.0469,state,fb-survey
308,ar,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,12.8509251,0.8952469,1397.3704,state,fb-survey
309,az,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,9.9129291,0.5006579,3562.7249,state,fb-survey
310,ca,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,9.5456072,0.2480931,14028.2612,state,fb-survey
311,co,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,9.1011204,0.5134581,3137.9309,state,fb-survey
312,ct,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,8.3108454,0.5736042,2316.0,state,fb-survey
313,dc,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,7.2056923,1.5344027,284.0,state,fb-survey
314,de,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,10.5878998,1.1730292,688.0,state,fb-survey
315,fl,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,9.3327847,0.2862349,10328.0,state,fb-survey
316,ga,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,9.878748,0.490663,3697.9624,state,fb-survey
317,hi,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,6.4803695,0.9392321,687.0,state,fb-survey
318,ia,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,9.952794,0.6319985,2243.7948,state,fb-survey
319,id,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,12.3543112,0.9887563,1107.5685,state,fb-survey
320,il,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,9.6112018,0.3605452,6683.0227,state,fb-survey
321,in,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,11.7937821,0.5416351,3545.9992,state,fb-survey
322,ks,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,10.467203,0.7502255,1665.0574,state,fb-survey
323,ky,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,13.2577181,0.7102402,2279.76,state,fb-survey
324,la,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,11.9774696,0.7464814,1891.9992,state,fb-survey
325,ma,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,10.1247652,0.536537,3161.0085,state,fb-survey
326,md,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,8.1048753,0.5316541,2634.9989,state,fb-survey
327,me,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,13.5656641,0.9489011,1302.2234,state,fb-survey
328,mi,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,12.4402549,0.3713714,7897.9944,state,fb-survey
329,mn,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,9.3747368,0.5460851,2848.9692,state,fb-survey
330,mo,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,10.9842279,0.5815965,2890.6329,state,fb-survey
331,ms,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,10.9515301,0.8786135,1263.2972,state,fb-survey
332,mt,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,8.6243518,0.9992846,789.1845,state,fb-survey
333,nc,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,10.1183581,0.4312126,4891.0058,state,fb-survey
334,nd,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,10.82869,1.504169,426.7837,state,fb-survey
335,ne,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,12.4088574,0.9664148,1163.7639,state,fb-survey
336,nh,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,13.5716452,1.0408184,1082.7766,state,fb-survey
337,nj,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,8.5862089,0.456709,3762.9992,state,fb-survey
338,nm,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,11.6025981,0.817127,1536.0863,state,fb-survey
339,nv,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,13.4031089,0.989903,1184.466,state,fb-survey
340,ny,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,11.0542765,0.3517435,7947.0008,state,fb-survey
341,oh,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,12.5773688,0.4141368,6411.0034,state,fb-survey
342,ok,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,12.8886324,0.7541668,1973.9989,state,fb-survey
343,or,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,14.014288,0.6418511,2925.0193,state,fb-survey
344,pa,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,10.9789507,0.3703167,7127.003,state,fb-survey
345,ri,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,12.7594129,1.3198577,638.9915,state,fb-survey
346,sc,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,10.057323,0.5563957,2922.0033,state,fb-survey
347,sd,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,10.3192698,1.2573887,585.3411,state,fb-survey
348,tn,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,10.8642325,0.539735,3324.2214,state,fb-survey
349,tx,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,10.5380128,0.3070883,9997.0264,state,fb-survey
350,ut,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,12.8176261,0.8727021,1467.2504,state,fb-survey
351,va,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,10.2494886,0.44152,4718.8736,state,fb-survey
352,vt,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,16.5899033,1.5540097,573.0005,state,fb-survey
353,wa,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,13.0720299,0.4885948,4759.9779,state,fb-survey
354,wi,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,10.170441,0.5140787,3457.003,state,fb-survey
355,wv,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,11.6673414,0.895542,1285.0538,state,fb-survey
356,wy,smoothed_wdepressed_7d,2021-05-07,2021-05-12,5,9.9373092,1.6019164,348.7659,state,fb-survey
357,ak,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,11.6544313,1.4753918,473.0,state,fb-survey
358,al,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,11.0768037,0.6943448,2043.0505,state,fb-survey
359,ar,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,12.3983801,0.884405,1388.5923,state,fb-survey
360,az,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,9.3262546,0.4880181,3550.7249,state,fb-survey
361,ca,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,9.3378654,0.2460206,13987.1962,state,fb-survey
362,co,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,9.4069848,0.5210528,3138.9305,state,fb-survey
363,ct,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,8.5635512,0.5832221,2302.0,state,fb-survey
364,dc,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,7.1926112,1.5358237,283.0,state,fb-survey
365,de,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,10.3776858,1.1773269,671.0,state,fb-survey
366,fl,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,9.3205952,0.2873078,10238.9996,state,fb-survey
367,ga,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,10.5281024,0.5074563,3657.9638,state,fb-survey
368,hi,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,6.4465195,0.9349063,690.0,state,fb-survey
369,ia,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,10.767982,0.6545508,2242.6852,state,fb-survey
370,id,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,12.5719061,0.9984514,1102.5499,state,fb-survey
371,il,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,9.444254,0.3582127,6665.0227,state,fb-survey
372,in,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,12.5449249,0.5575717,3529.0004,state,fb-survey
373,ks,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,11.0682718,0.7693336,1663.0572,state,fb-survey
374,ky,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,13.6233932,0.7209838,2263.7603,state,fb-survey
375,la,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,13.2131887,0.7783151,1892.9992,state,fb-survey
376,ma,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,9.951426,0.5417726,3053.009,state,fb-survey
377,md,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,8.8858356,0.5569573,2609.9991,state,fb-survey
378,me,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,12.5859183,0.9227081,1292.2234,state,fb-survey
379,mi,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,12.4004883,0.3726351,7822.995,state,fb-survey
380,mn,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,9.7851672,0.5557749,2857.9086,state,fb-survey
381,mo,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,10.4686107,0.5725241,2859.4121,state,fb-survey
382,ms,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,10.971889,0.8863808,1243.277,state,fb-survey
383,mt,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,8.8860617,1.0026542,805.3632,state,fb-survey
384,nc,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,9.786436,0.4245595,4898.0057,state,fb-survey
385,nd,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,8.3393934,1.3384575,426.6856,state,fb-survey
386,ne,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,11.6234954,0.9387087,1165.7674,state,fb-survey
387,nh,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,13.0441909,1.0389692,1050.7766,state,fb-survey
388,nj,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,9.0346298,0.4747067,3646.999,state,fb-survey
389,nm,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,11.7153613,0.8251424,1519.0884,state,fb-survey
390,nv,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,11.7576046,0.9273183,1206.531,state,fb-survey
391,ny,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,10.8462323,0.3496842,7908.0008,state,fb-survey
392,oh,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,12.1987058,0.4093444,6392.0042,state,fb-survey
393,ok,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,12.9189036,0.7539664,1978.9989,state,fb-survey
394,or,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,13.1808401,0.6252686,2927.0182,state,fb-survey
395,pa,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,10.9545578,0.3699298,7128.0028,state,fb-survey
396,ri,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,12.2988581,1.3002526,637.991,state,fb-survey
397,sc,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,10.0504735,0.5578525,2905.0031,state,fb-survey
398,sd,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,10.2557,1.2517078,587.4437,state,fb-survey
399,tn,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,11.0135132,0.5410274,3348.2007,state,fb-survey
400,tx,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,10.1007239,0.3033159,9870.024,state,fb-survey
401,ut,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,12.6068771,0.8731138,1445.2504,state,fb-survey
402,va,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,9.8257198,0.4349333,4683.8373,state,fb-survey
403,vt,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,15.5556995,1.5288386,562.0004,state,fb-survey
404,wa,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,12.6051283,0.4800689,4779.979,state,fb-survey
405,wi,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,9.8298604,0.5060624,3461.0034,state,fb-survey
406,wv,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,11.6368563,0.890035,1298.0538,state,fb-survey
407,wy,smoothed_wdepressed_7d,2021-05-08,2021-05-13,5,8.6643816,1.5084991,347.7664,state,fb-survey
408,ak,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,12.4421772,1.5355879,462.0,state,fb-survey
409,al,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,10.8964738,0.6937967,2017.049,state,fb-survey
410,ar,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,12.5735383,0.8965424,1367.5988,state,fb-survey
411,az,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,9.9860448,0.5069444,3497.7007,state,fb-survey
412,ca,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,9.579977,0.2521541,13623.7575,state,fb-survey
413,co,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,10.676459,0.5591799,3049.9318,state,fb-survey
414,ct,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,7.8901974,0.5662016,2267.0,state,fb-survey
415,dc,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,6.783587,1.5476542,264.0,state,fb-survey
416,de,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,9.4904116,1.1442947,656.0,state,fb-survey
417,fl,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,9.015088,0.2865268,9990.9999,state,fb-survey
418,ga,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,10.1676463,0.5065283,3559.9653,state,fb-survey
419,hi,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,5.9600695,0.9153112,669.0,state,fb-survey
420,ia,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,11.6123864,0.6777204,2234.6617,state,fb-survey
421,id,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,12.9744558,1.0161328,1093.5407,state,fb-survey
422,il,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,9.7121608,0.3658347,6552.0223,state,fb-survey
423,in,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,12.7929711,0.5666913,3474.0,state,fb-survey
424,ks,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,10.3199197,0.7605542,1599.9705,state,fb-survey
425,ky,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,13.8142403,0.7326962,2217.7602,state,fb-survey
426,la,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,13.6324619,0.7997157,1840.9992,state,fb-survey
427,ma,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,9.8947733,0.5491,2957.0105,state,fb-survey
428,md,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,9.0973158,0.5703708,2541.9989,state,fb-survey
429,me,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,11.7155508,0.8967373,1286.2234,state,fb-survey
430,mi,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,12.5191538,0.3764772,7726.9959,state,fb-survey
431,mn,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,9.385711,0.5480125,2831.9323,state,fb-survey
432,mo,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,10.1783292,0.5674337,2839.4054,state,fb-survey
433,ms,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,10.6190628,0.9021071,1166.3123,state,fb-survey
434,mt,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,9.4761956,1.035255,800.3909,state,fb-survey
435,nc,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,9.6353773,0.4276458,4761.0064,state,fb-survey
436,nd,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,9.8085276,1.4571002,416.6683,state,fb-survey
437,ne,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,11.3775156,0.9248615,1178.7941,state,fb-survey
438,nh,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,11.9104869,1.026985,994.7766,state,fb-survey
439,nj,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,9.247862,0.4853346,3562.9986,state,fb-survey
440,nm,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,11.5343095,0.8297404,1482.1154,state,fb-survey
441,nv,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,10.9795669,0.9106787,1178.5407,state,fb-survey
442,ny,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,11.2764863,0.3622553,7624.0005,state,fb-survey
443,oh,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,12.0786519,0.4080506,6378.004,state,fb-survey
444,ok,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,12.6709271,0.7560049,1936.0563,state,fb-survey
445,or,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,13.6221294,0.6415917,2858.4462,state,fb-survey
446,pa,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,10.441863,0.3661849,6974.0025,state,fb-survey
447,ri,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,11.9536498,1.3018586,620.9895,state,fb-survey
448,sc,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,9.3751648,0.5458057,2852.0029,state,fb-survey
449,sd,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,9.8410616,1.2537697,564.4366,state,fb-survey
450,tn,smoothed_wdepressed_7d,2021-05-09,2021-05-14,5,10.584042,0.5395248,3251.2007,state,fb-survey
